symbol,date,open,high,low,close,volume,adjusted,perc_change
NVO,2020-01-30,30.489999771118164,30.489999771118164,30.290000915527344,30.434999465942383,2392200,27.245845794677734,4.30089586937736
NVO,2020-01-31,30.684999465942383,30.684999465942383,30.315000534057617,30.415000915527344,2806600,27.227941513061523,4.232355783430268
NVO,2020-02-03,30.399999618530273,30.625,30.354999542236328,30.479999542236328,2281400,27.286128997802734,4.455105586560974
NVO,2020-02-04,30.5049991607666,30.975000381469727,30.459999084472656,30.795000076293945,3532400,27.56812286376953,5.534617416425014
NVO,2020-02-05,31.854999542236328,32.30500030517578,31.684999465942383,32.20500183105469,6502400,28.83037567138672,10.366697126493223
NVO,2020-02-06,31.920000076293945,32.40999984741211,31.795000076293945,32.334999084472656,2717000,28.946748733520508,10.812189431158176
NVO,2020-02-07,31.770000457763672,31.860000610351562,31.594999313354492,31.625,2695800,28.3111515045166,8.379034634027557
NVO,2020-02-10,31.520000457763672,31.84000015258789,31.5049991607666,31.81999969482422,1972000,28.4857177734375,9.047298646612587
NVO,2020-02-11,31.850000381469727,31.854999542236328,31.46500015258789,31.545000076293945,2423200,28.239532470703125,8.104866988642732
NVO,2020-02-12,31.665000915527344,31.704999923706055,31.479999542236328,31.670000076293945,2166400,28.351436614990234,8.533251652807628
NVO,2020-02-13,31.290000915527344,31.475000381469727,31.260000228881836,31.3700008392334,1998000,28.082868576049805,7.505135760408334
NVO,2020-02-14,31.645000457763672,31.7450008392334,31.530000686645508,31.725000381469727,1614600,28.400671005249023,8.721727762166559
NVO,2020-02-18,31.920000076293945,32.18000030517578,31.920000076293945,32.04499816894531,1456800,28.6871395111084,9.81836913732003
NVO,2020-02-19,32.040000915527344,32.130001068115234,31.979999542236328,32.06999969482422,1396800,28.709522247314453,9.904053371749466
NVO,2020-02-20,32.060001373291016,32.16999816894531,31.6200008392334,31.7549991607666,2233200,28.42752456665039,8.824526938692511
NVO,2020-02-21,31.8700008392334,32.025001525878906,31.760000228881836,31.924999237060547,1747000,28.5797119140625,9.40712132004102
NVO,2020-02-24,30.8700008392334,31.18000030517578,30.59000015258789,30.639999389648438,2926600,27.42936134338379,5.003418972541251
NVO,2020-02-25,30.559999465942383,30.674999237060547,30.149999618530273,30.309999465942383,2224000,27.133941650390625,3.8725112052124637
NVO,2020-02-26,30.520000457763672,30.704999923706055,30.385000228881836,30.549999237060547,3106400,27.348796844482422,4.695006839770482
NVO,2020-02-27,30.395000457763672,30.600000381469727,29.739999771118164,29.7450008392334,3162600,26.628149032592773,1.9362665550009182
NVO,2020-02-28,29.06999969482422,29.424999237060547,28.635000228881836,29.065000534057617,7481000,26.01940155029297,-0.39410366879666403
NVO,2020-03-02,30.05500030517578,30.579999923706055,29.530000686645508,30.559999465942383,8582800,27.357746124267578,4.729265930349341
NVO,2020-03-03,31.184999465942383,31.40999984741211,30.375,30.75,5715800,27.527835845947266,5.380393096048486
NVO,2020-03-04,31.639999389648438,32.40999984741211,31.420000076293945,32.38999938964844,5441800,28.995988845825195,11.000687445306479
NVO,2020-03-05,31.65999984741211,31.954999923706055,31.239999771118164,31.475000381469727,3773400,28.176868438720703,7.864980338626139
NVO,2020-03-06,30.780000686645508,31.334999084472656,30.625,31.274999618530273,5919000,27.99782371520996,7.179572177558763
NVO,2020-03-09,30.135000228881836,30.645000457763672,29.479999542236328,29.725000381469727,5248400,26.610246658325195,1.8677337706502837
NVO,2020-03-10,30.31999969482422,30.584999084472656,29.434999465942383,30.520000457763672,4868000,27.32193946838379,4.592193060051615
NVO,2020-03-11,29.530000686645508,29.809999465942383,28.639999389648438,28.94499969482422,5434600,25.911977767944336,-0.805336882882758
NVO,2020-03-12,27.864999771118164,28.049999237060547,26.645000457763672,26.709999084472656,6396000,23.911170959472656,-8.464704265264078
NVO,2020-03-13,28.40999984741211,28.44499969482422,26.674999237060547,28.360000610351562,5985600,25.388275146484375,-2.810143523830768
NVO,2020-03-16,25.104999542236328,27.565000534057617,24.834999084472656,26.295000076293945,5833600,23.53965950012207,-9.886901921670663
NVO,2020-03-17,26.040000915527344,27.690000534057617,25.649999618530273,27.594999313354492,5165400,24.703433990478516,-5.431810938302605
NVO,2020-03-18,26.229999542236328,26.81999969482422,24.834999084472656,26.25,6396200,23.499374389648438,-10.041118940450735
NVO,2020-03-19,26.375,26.75,25.795000076293945,25.850000381469727,4790600,23.14128875732422,-11.411920659392573
NVO,2020-03-20,26.075000762939453,26.21500015258789,24.6200008392334,24.729999542236328,7517000,22.138647079467773,-15.250172774026177
NVO,2020-03-23,25.2450008392334,25.954999923706055,24.889999389648438,25.204999923706055,6649000,22.563871383666992,-13.622354859778316
NVO,2020-03-24,25.954999923706055,26.020000457763672,25.024999618530273,25.270000457763672,6003800,22.622066497802734,-13.39957585026178
NVO,2020-03-25,26.334999084472656,26.8799991607666,25.844999313354492,26.510000228881836,8887000,23.732131958007812,-9.150090521542083
NVO,2020-03-26,27.375,28.4950008392334,27.219999313354492,28.3799991607666,5629000,25.406177520751953,-2.7416107394801337
NVO,2020-03-27,27.709999084472656,28.815000534057617,27.5049991607666,28.364999771118164,4762400,25.39275360107422,-2.792999375348423
NVO,2020-03-30,29.3799991607666,30.104999542236328,29.3799991607666,30.09000015258789,5827600,26.936996459960938,3.1185775613909104
NVO,2020-03-31,30.045000076293945,30.385000228881836,29.770000457763672,30.100000381469727,8613400,26.94594955444336,3.152851255162685
NVO,2020-04-01,29.649999618530273,30.375,29.55500030517578,29.875,5072200,26.744525909423828,2.3817734628587868
NVO,2020-04-02,29.270000457763672,29.774999618530273,29.010000228881836,29.655000686645508,3023400,26.54758071899414,1.6278398190372336
NVO,2020-04-03,29.795000076293945,30.19499969482422,29.625,29.920000076293945,3951600,26.784809112548828,2.5359831800424004
NVO,2020-04-06,29.94499969482422,30.424999237060547,29.790000915527344,30.329999923706055,3250000,27.151845932006836,3.941051291159556
NVO,2020-04-07,30.010000228881836,30.139999389648438,29.239999771118164,29.270000457763672,7768800,26.20292091369629,0.3084340375601423
NVO,2020-04-08,29.53499984741211,30.094999313354492,29.21500015258789,29.81999969482422,7711200,26.69529151916504,2.193297353499856
NVO,2020-04-09,30.204999923706055,30.364999771118164,29.770000457763672,30,6012000,26.856428146362305,2.810150825427226
NVO,2020-04-13,30.135000228881836,30.225000381469727,29.18000030517578,29.420000076293945,7375400,26.337202072143555,0.8224810313651028
NVO,2020-04-14,29.704999923706055,30.155000686645508,29.545000076293945,29.895000457763672,11586600,26.76243019104004,2.4503135488058785
NVO,2020-04-15,30.204999923706055,30.204999923706055,29.6299991607666,29.924999237060547,11505400,26.789283752441406,2.55311272533183
NVO,2020-04-16,30.614999771118164,30.920000076293945,30.459999084472656,30.834999084472656,7156000,27.603931427001953,5.671697588319198
NVO,2020-04-17,31.270000457763672,31.604999542236328,31.125,31.53499984741211,2620000,28.230579376220703,8.070593294870958
NVO,2020-04-20,32.09000015258789,32.47999954223633,31.885000228881836,32.05500030517578,5325200,28.69609260559082,9.852642831091805
NVO,2020-04-21,32.08000183105469,32.22999954223633,31.809999465942383,32.04999923706055,3611600,28.69161605834961,9.835505984205916
NVO,2020-04-22,32.150001525878906,32.45500183105469,32.095001220703125,32.29499816894531,2995800,28.91094207763672,10.675116560860449
NVO,2020-04-23,32.150001525878906,32.57500076293945,31.96500015258789,31.989999771118164,2307800,28.637901306152344,9.629878424768183
NVO,2020-04-24,32.185001373291016,32.52000045776367,32.18000030517578,32.45500183105469,1641800,29.05417823791504,11.223444550033642
NVO,2020-04-27,32.625,32.70500183105469,32.32500076293945,32.56999969482422,1957000,29.157127380371094,11.617548218830306
NVO,2020-04-28,32.91999816894531,32.939998626708984,32.27000045776367,32.29499816894531,3160800,28.91094207763672,10.675116560860449
NVO,2020-04-29,31.600000381469727,31.709999084472656,31.315000534057617,31.520000457763672,2516600,28.217153549194336,8.01919735740621
NVO,2020-04-30,31.735000610351562,31.975000381469727,31.53499984741211,31.665000915527344,2128000,28.34695816040039,8.516107504325284
NVO,2020-05-01,32,32.060001373291016,31.415000915527344,31.71500015258789,2229200,28.3917179107666,8.687454068394784
NVO,2020-05-04,31.7450008392334,31.829999923706055,31.450000762939453,31.809999465942383,2081400,28.476762771606445,9.013017651244356
NVO,2020-05-05,31.155000686645508,31.780000686645508,31.149999618530273,31.565000534057617,3808400,28.25743865966797,8.173414376186281
NVO,2020-05-06,31.360000610351562,31.4950008392334,30.889999389648438,30.989999771118164,3289800,27.74268913269043,6.202881429010046
NVO,2020-05-07,31.594999313354492,31.614999771118164,31.094999313354492,31.155000686645508,2023400,27.890396118164062,6.768324360279754
NVO,2020-05-08,31.344999313354492,31.4950008392334,31.235000610351562,31.3799991607666,1517400,28.091821670532227,7.5394094541801095
NVO,2020-05-11,31.420000076293945,32.06999969482422,31.239999771118164,31.989999771118164,3746200,28.637901306152344,9.629878424768183
NVO,2020-05-12,31.524999618530273,31.774999618530273,31.25,31.270000457763672,2190000,27.99334716796875,7.162435330672875
NVO,2020-05-13,31.520000457763672,31.825000762939453,31.354999542236328,31.625,4197400,28.3111515045166,8.379034634027557
NVO,2020-05-14,32.1150016784668,32.255001068115234,31.719999313354492,32.14500045776367,3059600,28.776660919189453,10.161069567055488
NVO,2020-05-15,31.954999923706055,32.130001068115234,31.78499984741211,31.954999923706055,1692800,28.606571197509766,9.509942401356344
NVO,2020-05-18,31.68000030517578,32.11000061035156,31.540000915527344,31.889999389648438,2047400,28.54837989807129,9.287177995032723
NVO,2020-05-19,32.435001373291016,32.75,32.1349983215332,32.23500061035156,4363200,28.857229232788086,10.469496303019174
NVO,2020-05-20,32.915000915527344,33.0099983215332,32.345001220703125,32.435001373291016,4219600,29.036273956298828,11.15490446408655
NVO,2020-05-21,32.5,32.54499816894531,31.989999771118164,32.40999984741211,2183400,29.013896942138672,11.069242134446485
NVO,2020-05-22,32.255001068115234,32.439998626708984,32.11000061035156,32.415000915527344,1612000,29.018369674682617,11.086364378139459
NVO,2020-05-26,32.29999923706055,32.30500030517578,31.670000076293945,31.700000762939453,3069800,28.378292083740234,8.636058130930037
NVO,2020-05-27,31.21500015258789,31.399999618530273,30.764999389648438,31.395000457763672,2637000,28.10525131225586,7.590819994837772
NVO,2020-05-28,32.084999084472656,32.779998779296875,32.064998626708984,32.47999954223633,3234600,29.076560974121094,11.309128784463079
NVO,2020-05-29,32.77000045776367,32.9900016784668,32.20500183105469,32.970001220703125,3246400,29.515213012695312,12.988349937772146
NVO,2020-06-01,33,33.04999923706055,32.595001220703125,32.849998474121094,2149600,29.407785415649414,12.577102120493135
NVO,2020-06-02,32.595001220703125,32.689998626708984,32.375,32.57500076293945,1619400,29.16160774230957,11.634699668909109
NVO,2020-06-03,32.23500061035156,32.4900016784668,32.15999984741211,32.35499954223633,1812400,28.96465492248535,10.880736818701726
NVO,2020-06-04,32.48500061035156,32.724998474121094,32.064998626708984,32.16999816894531,2451000,28.799039840698242,10.246739198292012
NVO,2020-06-05,32.5,32.5,32.005001068115234,32.244998931884766,1760800,28.866182327270508,10.503769996790949
NVO,2020-06-08,32.1349983215332,32.2599983215332,31.954999923706055,32.15999984741211,2490600,28.790088653564453,10.212472806116693
NVO,2020-06-09,32.29999923706055,32.64500045776367,32.220001220703125,32.314998626708984,2063800,28.92884635925293,10.74365664680754
NVO,2020-06-10,33.095001220703125,33.369998931884766,32.97999954223633,33.279998779296875,4576600,29.792724609375,14.050703015960925
NVO,2020-06-11,33.369998931884766,33.47999954223633,32.10499954223633,32.209999084472656,4250400,28.83485221862793,10.38383397337911
NVO,2020-06-12,33.025001525878906,33.04999923706055,31.93000030517578,32.30500030517578,3381000,28.91989517211914,10.709390254632224
NVO,2020-06-15,32.27000045776367,32.75,32.02000045776367,32.689998626708984,4457400,29.264554977416992,12.028796036109316
NVO,2020-06-16,32.91999816894531,33.025001525878906,32.435001373291016,32.64500045776367,4950600,29.22426986694336,11.874579017329244
NVO,2020-06-17,33.09000015258789,33.619998931884766,33.0099983215332,33.36000061035156,2144800,29.864349365234375,14.324892566135123
NVO,2020-06-18,33.064998626708984,33.154998779296875,32.834999084472656,33.029998779296875,1951400,29.568925857543945,13.193970195613419
NVO,2020-06-19,34.01499938964844,34.01499938964844,33.4900016784668,33.775001525878906,3945800,30.235862731933594,15.747097524138166
NVO,2020-06-22,33.775001525878906,34.03499984741211,33.505001068115234,33.970001220703125,2292400,30.41042709350586,16.41535423512674
NVO,2020-06-23,33.81999969482422,34.36000061035156,33.80500030517578,33.970001220703125,2480400,30.41042709350586,16.41535423512674
NVO,2020-06-24,33.599998474121094,33.77000045776367,33.07500076293945,33.26499938964844,2408400,29.7793025970459,13.999321681689093
NVO,2020-06-25,33.08000183105469,33.63999938964844,32.880001068115234,33.625,1846800,30.101577758789062,15.233035927140289
NVO,2020-06-26,33.3650016784668,33.474998474121094,32.904998779296875,33.02000045776367,2223800,29.559974670410156,13.159703803438102
NVO,2020-06-29,33.084999084472656,33.130001068115234,32.70000076293945,32.779998779296875,1971400,29.34511947631836,12.337208168880084
NVO,2020-06-30,32.369998931884766,32.82500076293945,32.279998779296875,32.7400016784668,2995400,29.309316635131836,12.200149901775275
NVO,2020-07-01,32.400001525878906,32.96500015258789,32.38999938964844,32.84000015258789,2704600,29.398836135864258,12.542843029914275
NVO,2020-07-02,33.119998931884766,33.34000015258789,32.90999984741211,33.18000030517578,2748200,29.70320701599121,13.708017189418381
NVO,2020-07-06,32.86000061035156,33.154998779296875,32.76499938964844,32.959999084472656,1973200,29.506263732910156,12.954090847193283
NVO,2020-07-07,32.349998474121094,32.78499984741211,32.34000015258789,32.529998779296875,3192600,29.121318817138672,11.480468046936123
NVO,2020-07-08,32.76499938964844,32.94499969482422,32.654998779296875,32.939998626708984,1555000,29.48835563659668,12.885536158053275
NVO,2020-07-09,32.96500015258789,33.095001220703125,32.584999084472656,32.80500030517578,1758800,29.367504119873047,12.42289970490598
NVO,2020-07-10,32.8849983215332,32.915000915527344,32.435001373291016,32.720001220703125,1613200,29.291406631469727,12.131587911038809
NVO,2020-07-13,32.69499969482422,33.165000915527344,32.52000045776367,32.57500076293945,2062600,29.16160774230957,11.634699668909109
NVO,2020-07-14,32.41999816894531,32.790000915527344,32.279998779296875,32.744998931884766,1614000,29.31378936767578,12.217272145468245
NVO,2020-07-15,33.095001220703125,33.29499816894531,32.90999984741211,33.29499816894531,2514200,29.806156158447266,14.102120858215045
NVO,2020-07-16,33.04999923706055,33.130001068115234,32.72999954223633,32.83000183105469,1759400,29.389883041381836,12.5085693361425
NVO,2020-07-17,33.28499984741211,33.69499969482422,33.27000045776367,33.584999084472656,1711000,30.06576919555664,15.095955755246107
NVO,2020-07-20,34.30500030517578,34.400001525878906,33.91999816894531,34.22999954223633,2085200,30.64318084716797,17.306368050842476
NVO,2020-07-21,34.314998626708984,34.435001373291016,34.154998779296875,34.165000915527344,2139800,30.58499526977539,17.08362554930823
NVO,2020-07-22,34.45000076293945,34.47999954223633,34.064998626708984,34.255001068115234,2043400,30.665563583374023,17.392052285271912
NVO,2020-07-23,33.915000915527344,33.95500183105469,33.185001373291016,33.209999084472656,2131600,29.73006248474121,13.81082366754079
NVO,2020-07-24,33.2599983215332,33.26499938964844,32.90999984741211,33.084999084472656,2268000,29.618162155151367,13.38245360656881
NVO,2020-07-27,33.54499816894531,33.79499816894531,33.43000030517578,33.70500183105469,1854000,30.173198699951172,15.507210874121572
NVO,2020-07-28,33.755001068115234,33.8849983215332,33.55500030517578,33.63999938964844,1355800,30.115007400512695,15.284446467797952
NVO,2020-07-29,33.64500045776367,33.64500045776367,33.33000183105469,33.459999084472656,1253200,29.953866958618164,14.667578392677665
NVO,2020-07-30,33.32500076293945,33.6349983215332,33.13999938964844,33.584999084472656,1365000,30.06576919555664,15.095955755246107
NVO,2020-07-31,33.32500076293945,33.39500045776367,32.54499816894531,32.665000915527344,2633400,29.242176055908203,11.943126404872793
NVO,2020-08-03,32.6150016784668,32.935001373291016,32.58000183105469,32.709999084472656,3708800,29.282455444335938,12.097321518863492
NVO,2020-08-04,32.1150016784668,32.45000076293945,32.08000183105469,32.314998626708984,2254000,28.92884635925293,10.74365664680754
NVO,2020-08-05,32.65999984741211,32.70000076293945,32.31999969482422,32.54499816894531,2160200,29.134748458862305,11.531878587593784
NVO,2020-08-06,31.975000381469727,32.1150016784668,31.635000228881836,31.844999313354492,3815600,28.508094787597656,9.132960976252653
NVO,2020-08-07,32.20000076293945,32.3849983215332,31.989999771118164,32.31999969482422,2917800,28.933324813842773,10.760800795289887
NVO,2020-08-10,32.3650016784668,32.54999923706055,32.165000915527344,32.310001373291016,1771800,28.92437171936035,10.726527101518112
NVO,2020-08-11,32.904998779296875,32.974998474121094,32.54999923706055,32.595001220703125,2119000,29.17951011657715,11.703232453259742
NVO,2020-08-12,33.29499816894531,33.78499984741211,33.2400016784668,33.54499816894531,1935200,30.029958724975586,14.958868281755464
NVO,2020-08-13,33.375,33.56999969482422,33.28499984741211,33.43000030517578,1623200,29.927013397216797,14.564779216151717
NVO,2020-08-14,32.970001220703125,33.11000061035156,32.78499984741211,32.8849983215332,999200,29.9024600982666,14.470785764953579
NVO,2020-08-17,33.290000915527344,33.61000061035156,33.255001068115234,33.43000030517578,1162600,30.398033142089844,16.367908461345532
NVO,2020-08-18,33.380001068115234,33.435001373291016,33.125,33.23500061035156,1896400,30.220720291137695,15.689130149861615
NVO,2020-08-19,33.7400016784668,33.82500076293945,33.290000915527344,33.314998626708984,1741200,30.293460845947266,15.967591133963484
NVO,2020-08-20,33.125,33.290000915527344,32.959999084472656,33.244998931884766,1583000,30.22981071472168,15.723929558578337
NVO,2020-08-21,33.08000183105469,33.25,32.95500183105469,33.15999984741211,1025400,30.152517318725586,15.428039663732276
NVO,2020-08-24,33.474998474121094,33.5099983215332,32.82500076293945,32.97999954223633,1135400,29.988842010498047,14.801467766919899
NVO,2020-08-25,33.400001525878906,33.40999984741211,33.060001373291016,33.22999954223633,1591400,30.216175079345703,15.671730445503258
NVO,2020-08-26,33.27000045776367,33.39500045776367,33.05500030517578,33.3849983215332,1278400,30.35711097717285,16.211252709348635
NVO,2020-08-27,33.56999969482422,33.57500076293945,32.91999816894531,33.130001068115234,1182400,30.125242233276367,15.323626834389206
NVO,2020-08-28,33.119998931884766,33.119998931884766,32.79999923706055,32.915000915527344,1427400,29.929737091064453,14.575205895893106
NVO,2020-08-31,32.82500076293945,33.17499923706055,32.82500076293945,33.02000045776367,1022000,30.025217056274414,14.940716512961977
NVO,2020-09-01,33.45000076293945,33.45500183105469,32.80500030517578,32.94499969482422,1782000,29.957019805908203,14.679647931622009
NVO,2020-09-02,32.974998474121094,33.165000915527344,32.869998931884766,33.11000061035156,1474800,30.107051849365234,15.25399150897348
NVO,2020-09-03,33.415000915527344,33.41999816894531,32.3650016784668,32.540000915527344,1850400,29.58875274658203,13.26987029078973
NVO,2020-09-04,32.625,32.7400016784668,32.09000015258789,32.55500030517578,2452400,29.602388381958008,13.322069403864809
NVO,2020-09-08,32.5,32.75,32.23500061035156,32.415000915527344,2640400,29.475086212158203,12.834738951498052
NVO,2020-09-09,33.20500183105469,33.540000915527344,33.154998779296875,33.32500076293945,1562000,30.302555084228516,16.00240514587312
NVO,2020-09-10,33.3650016784668,33.459999084472656,32.79999923706055,32.90999984741211,1305400,29.92519187927246,14.557806191534747
NVO,2020-09-11,33.3849983215332,33.5,32.935001373291016,33.224998474121094,1611800,30.21162223815918,15.65430153475907
NVO,2020-09-14,33.2599983215332,33.5,33.15999984741211,33.33000183105469,1308600,30.307100296020508,16.019804850231477
NVO,2020-09-15,34.07500076293945,34.29499816894531,33.89500045776367,33.959999084472656,1098600,30.879962921142578,18.212802838276577
NVO,2020-09-16,33.98500061035156,34.30500030517578,33.970001220703125,33.97999954223633,2159800,30.898147583007812,18.282416258902927
NVO,2020-09-17,34.20000076293945,34.875,34.08000183105469,34.78499984741211,2460600,31.630138397216797,21.084579137805584
NVO,2020-09-18,34.59000015258789,34.75,34.380001068115234,34.720001220703125,1756400,31.571033477783203,20.858317266778794
NVO,2020-09-21,34.404998779296875,34.525001525878906,33.96500015258789,34.494998931884766,2122800,31.366436004638672,20.07508961796952
NVO,2020-09-22,34.2599983215332,34.595001220703125,34.11000061035156,34.529998779296875,1502400,31.398265838623047,20.19693865965324
NVO,2020-09-23,34.82500076293945,35.09000015258789,34.654998779296875,34.70000076293945,1735400,31.552845001220703,20.788689242959528
NVO,2020-09-24,34.2599983215332,34.369998931884766,34.02000045776367,34.1349983215332,2136600,31.039091110229492,18.821967729134137
NVO,2020-09-25,34.029998779296875,34.57500076293945,34.005001068115234,34.529998779296875,1265600,31.398265838623047,20.19693865965324
NVO,2020-09-28,34.3650016784668,34.689998626708984,34.349998474121094,34.584999084472656,1447800,31.44827651977539,20.388386518770396
NVO,2020-09-29,34.80500030517578,35.22999954223633,34.75,35.11000061035156,2550000,31.9256649017334,22.215895794535996
NVO,2020-09-30,34.75,34.84000015258789,34.529998779296875,34.71500015258789,2791800,31.566492080688477,20.840932165613353
NVO,2020-10-01,35,35.0099983215332,34.53499984741211,34.625,1816400,31.484649658203125,20.527627963216016
NVO,2020-10-02,34.32500076293945,34.494998931884766,34.17499923706055,34.33000183105469,1602800,31.216407775878906,19.500760643810967
NVO,2020-10-05,34.67499923706055,35.119998931884766,34.64500045776367,35.060001373291016,1350000,31.88019561767578,22.041833036584286
NVO,2020-10-06,34.814998626708984,34.875,34.540000915527344,34.58000183105469,1929400,31.443737030029297,20.371008719201413
NVO,2020-10-07,34.5,34.58000183105469,34.16999816894531,34.34000015258789,1644800,31.225500106811523,19.535567354124144
NVO,2020-10-08,34.45000076293945,35.904998779296875,34.404998779296875,35.619998931884766,4430200,32.389408111572266,23.99116944924423
NVO,2020-10-09,35.79999923706055,36.154998779296875,35.69499969482422,36.03499984741211,2623000,32.76676559448242,25.435746498793225
NVO,2020-10-12,36.775001525878906,36.904998779296875,36.52000045776367,36.810001373291016,2062000,33.47148132324219,28.133496548352817
NVO,2020-10-13,36.48500061035156,36.88999938964844,36.33000183105469,36.59000015258789,2577800,33.27143096923828,27.367675905498356
NVO,2020-10-14,36.1349983215332,36.20000076293945,35.689998626708984,35.8650016784668,1431400,32.61219024658203,24.844010518679855
NVO,2020-10-15,35.27000045776367,35.46500015258789,35.01499938964844,35.28499984741211,1790000,32.08479309082031,22.82506068539356
NVO,2020-10-16,35.2400016784668,35.64500045776367,35.189998626708984,35.5099983215332,1229600,32.28937911987305,23.608244524624087
NVO,2020-10-19,35.939998626708984,35.95000076293945,35.32500076293945,35.38999938964844,1564800,32.180267333984375,23.190549397673056
NVO,2020-10-20,35.970001220703125,36.02000045776367,35.55500030517578,35.625,2291800,32.39395523071289,24.008576455199044
NVO,2020-10-21,35.65999984741211,35.76499938964844,35.369998931884766,35.42499923706055,1743000,32.21208953857422,23.31236923297094
NVO,2020-10-22,35.54999923706055,35.564998626708984,35.18000030517578,35.439998626708984,1671600,32.225730895996094,23.36459025083539
NVO,2020-10-23,35.40999984741211,35.59000015258789,35.220001220703125,35.369998931884766,2351400,32.16208267211914,23.120935977046702
NVO,2020-10-26,34.974998474121094,35.22999954223633,34.599998474121094,34.82500076293945,1300200,31.66651153564453,21.223820582251207
NVO,2020-10-27,34.709999084472656,34.76499938964844,33.94499969482422,33.974998474121094,2444200,30.893598556518555,18.265001951351653
NVO,2020-10-28,33.599998474121094,33.665000915527344,33.08000183105469,33.275001525878906,3041400,30.257089614868164,15.828356991114322
NVO,2020-10-29,33.60499954223633,33.619998931884766,33.060001373291016,33.165000915527344,2679000,30.15707015991211,15.445468574476468
NVO,2020-10-30,32.470001220703125,32.744998931884766,31.610000610351562,31.94499969482422,3884800,29.04771614074707,11.198706741235437
NVO,2020-11-02,32.349998474121094,32.665000915527344,32.21500015258789,32.51499938964844,2748600,29.566017150878906,13.182835261015644
NVO,2020-11-03,32.85499954223633,32.970001220703125,32.595001220703125,32.630001068115234,1999400,29.67058753967285,13.583145286801232
NVO,2020-11-04,34.0099983215332,35.30500030517578,33.935001373291016,34.98500061035156,4789400,31.811996459960938,21.78075715364786
NVO,2020-11-05,35.84000015258789,35.95500183105469,35.564998626708984,35.779998779296875,2710200,32.53489303588867,24.548106020640883
NVO,2020-11-06,35.959999084472656,36.01499938964844,35.005001068115234,35.18000030517578,7207600,31.989315032958984,22.459557369921146
NVO,2020-11-09,33.525001525878906,34.22999954223633,33.505001068115234,33.970001220703125,4148600,30.889057159423828,18.247616850186212
NVO,2020-11-10,33.75,33.970001220703125,33.40999984741211,33.76499938964844,3126200,30.70265007019043,17.53402452679266
NVO,2020-11-11,33.915000915527344,34.060001373291016,33.66999816894531,33.849998474121094,2119400,30.779939651489258,17.829899818445803
NVO,2020-11-12,33.94499969482422,34.29499816894531,33.89500045776367,34.11000061035156,1505400,31.016355514526367,18.73493269936005
NVO,2020-11-13,34.040000915527344,34.14500045776367,33.96500015258789,34.040000915527344,1291200,30.95270538330078,18.4912711239749
NVO,2020-11-16,33.60499954223633,33.814998626708984,33.51499938964844,33.64500045776367,2307400,30.593530654907227,17.116300193455796
NVO,2020-11-17,34.095001220703125,34.125,33.30500030517578,33.3650016784668,2775600,30.33892822265625,16.14164659031874
NVO,2020-11-18,33.6150016784668,33.685001373291016,33.255001068115234,33.2599983215332,2341200,30.243446350097656,15.776128671653414
